number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
99,0.7483333333333334,2025-05-19 18:39:40.904044,2025-05-19 18:40:04.058877,0 days 00:00:23.154833,True,2.0,COMPLETE,0.6,0.9,0.9,2.010734881178669e-05,0.012310041018432832,1.25,0.2,0.1,True,120.0,0.2
8,0.7476666666666666,2025-05-19 18:10:12.793915,2025-05-19 18:10:30.849448,0 days 00:00:18.055533,True,3.75,COMPLETE,0.6,0.995,0.995,0.004201659782162977,0.0018707442714363835,1.75,0.0,0.05,False,,0.05
27,0.7473333333333333,2025-05-19 18:15:55.841461,2025-05-19 18:16:11.449860,0 days 00:00:15.608399,True,1.25,COMPLETE,0.6,0.8,0.8,0.00034979264354876005,0.003389345504103113,1.9000000000000001,0.0,0.15,True,90.0,0.25
30,0.7473333333333333,2025-05-19 18:16:41.982886,2025-05-19 18:17:04.280787,0 days 00:00:22.297901,True,2.25,COMPLETE,0.5,0.8,0.8,0.009310516204131283,0.05176259578622414,2.0,0.2,0.15,True,90.0,0.15000000000000002
36,0.7453333333333333,2025-05-19 18:18:23.825877,2025-05-19 18:18:38.581776,0 days 00:00:14.755899,True,0.5,COMPLETE,0.6,0.99,0.99,0.0007647575227298355,0.000764680562994258,1.3,0.35,0.15,False,,0.05
69,0.7453333333333333,2025-05-19 18:29:13.121512,2025-05-19 18:29:35.299260,0 days 00:00:22.177748,True,1.75,COMPLETE,0.5,0.9,0.9,0.00016833462290410906,0.15289146871270082,1.5,0.15000000000000002,0.1,False,,0.15000000000000002
2,0.745,2025-05-19 18:08:33.724383,2025-05-19 18:08:48.782779,0 days 00:00:15.058396,False,1.5,COMPLETE,0.6,0.99,0.99,8.751163829967686e-05,0.00015443957115310696,1.55,0.35,0.05,False,,0.0
107,0.7440000000000001,2025-05-19 18:42:43.413540,2025-05-19 18:43:06.505696,0 days 00:00:23.092156,True,1.0,COMPLETE,0.5,0.9,0.9,1.514034500218055e-05,0.007421928138084046,1.25,0.2,0.1,True,90.0,0.1
28,0.7436666666666666,2025-05-19 18:16:11.488324,2025-05-19 18:16:26.524350,0 days 00:00:15.036026,True,0.75,COMPLETE,0.5,0.8,0.8,0.0023335597338218195,0.246009243977271,1.9500000000000002,0.1,0.15,True,90.0,0.15000000000000002
50,0.7416666666666667,2025-05-19 18:22:28.360557,2025-05-19 18:22:44.275051,0 days 00:00:15.914494,True,2.5,COMPLETE,0.7,0.9,0.9,0.0002803552031294223,0.015476580547930567,1.55,0.30000000000000004,0.15,True,90.0,0.1
7,0.7406666666666667,2025-05-19 18:09:54.573407,2025-05-19 18:10:12.752218,0 days 00:00:18.178811,True,2.5,COMPLETE,0.7,0.8,0.8,0.00010491997167581643,6.96521876756027e-05,1.9000000000000001,0.05,0.1,False,,0.3
38,0.7383333333333333,2025-05-19 18:18:51.267130,2025-05-19 18:19:08.671089,0 days 00:00:17.403959,True,3.0,COMPLETE,0.7,0.8,0.8,0.00015065316171799988,0.1030966483366619,1.6,0.25,0.05,False,,0.25
86,0.738,2025-05-19 18:35:11.109438,2025-05-19 18:35:33.667597,0 days 00:00:22.558159,True,2.5,COMPLETE,0.7,0.8,0.8,3.0593817030977836e-05,0.005904923041826499,1.35,0.0,0.1,True,90.0,0.15000000000000002
6,0.7336666666666667,2025-05-19 18:09:39.060073,2025-05-19 18:09:54.533804,0 days 00:00:15.473731,False,1.25,COMPLETE,0.7,0.9,0.9,0.005934377374622351,0.13655544409839104,0.95,0.30000000000000004,0.1,True,150.0,0.2
3,0.7313333333333333,2025-05-19 18:08:48.825955,2025-05-19 18:09:10.864035,0 days 00:00:22.038080,False,4.0,COMPLETE,0.7,0.8,0.8,1.4645526931485422e-05,0.003212256992422953,1.7000000000000002,0.30000000000000004,0.05,False,,0.0
40,0.7303333333333333,2025-05-19 18:19:21.232378,2025-05-19 18:19:41.305185,0 days 00:00:20.072807,True,0.75,COMPLETE,0.5,0.8,0.8,0.00043073133495837186,0.35580233736805184,0.9,0.05,0.15,False,,0.1
1,0.7246666666666667,2025-05-19 18:08:20.457375,2025-05-19 18:08:33.685179,0 days 00:00:13.227804,False,4.5,COMPLETE,0.5,0.99,0.99,0.0016178224702668167,0.427370877305556,1.75,0.05,0.05,False,,0.05
39,0.7193333333333333,2025-05-19 18:19:08.707457,2025-05-19 18:19:21.191826,0 days 00:00:12.484369,False,5.0,COMPLETE,0.6,0.99,0.99,0.002232783111807239,0.9164771111758699,1.15,0.0,0.1,True,60.0,0.2
4,0.7156666666666668,2025-05-19 18:09:10.903470,2025-05-19 18:09:24.245067,0 days 00:00:13.341597,False,4.0,COMPLETE,0.6,0.9,0.9,0.00537624263402321,0.7753693999099628,1.2000000000000002,0.25,0.1,True,90.0,0.05
20,0.7063333333333333,2025-05-19 18:13:57.228122,2025-05-19 18:14:20.361959,0 days 00:00:23.133837,True,3.0,COMPLETE,0.6,0.9,0.9,1.0014875887351857e-05,0.008368463666431384,0.5,0.25,0.0,True,120.0,0.25
73,0.6753333333333332,2025-05-19 18:30:45.523483,2025-05-19 18:31:09.440034,0 days 00:00:23.916551,True,2.5,COMPLETE,0.5,0.9,0.9,1.1129139395669759e-05,0.05215365055996328,1.4,0.25,0.1,True,120.0,0.15000000000000002
